shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP015404,SUP003,Headphones,Taiwan,Australia,3534,4367,30,44,0.94,0.0,Sea,2,5
SHP034828,SUP004,Microchip,China,Australia,3371,9693,24,37,0.96,0.57,Sea,0,6
SHP014008,SUP010,Router,China,Australia,1329,3177,10,18,0.83,0.96,Road,1,5
SHP009637,SUP002,SSD,Germany,Canada,317,4018,13,21,0.95,0.38,Sea,0,0
SHP090201,SUP010,Laptop,Vietnam,Canada,3963,6706,13,15,0.78,0.3,Road,0,0
SHP094374,SUP001,Monitor,USA,France,1331,425,25,37,0.97,0.92,Rail,4,8
SHP066499,SUP006,Laptop,USA,Canada,3119,1118,22,27,0.79,0.01,Air,4,4
SHP107576,SUP001,Smartphone,Germany,India,4569,7899,30,46,0.75,0.64,Sea,3,7
SHP088718,SUP004,Laptop,USA,France,2503,9798,11,22,0.74,0.15,Sea,1,4
SHP082108,SUP005,Router,Taiwan,Canada,1530,5753,30,33,0.74,0.72,Air,1,2
SHP004819,SUP005,Laptop,USA,Australia,684,5294,14,20,0.83,0.51,Rail,2,0
SHP057300,SUP005,Keyboard,Japan,Singapore,3584,4139,13,22,0.87,0.92,Road,4,7
SHP023608,SUP010,SSD,Taiwan,Canada,4736,7412,25,34,0.75,0.07,Sea,3,0
SHP065300,SUP003,Mouse,Vietnam,Canada,2382,7929,21,39,0.94,0.38,Sea,4,10
SHP079731,SUP005,Laptop,USA,France,4718,8878,29,41,0.78,0.25,Sea,2,3
SHP044973,SUP005,Router,Vietnam,Australia,1100,1592,23,24,0.88,0.14,Road,3,0
SHP038473,SUP009,Router,Vietnam,Canada,1853,4435,4,12,0.84,0.46,Road,4,7
SHP104661,SUP006,Microchip,Taiwan,UK,3483,6274,3,6,0.89,0.54,Air,1,0
SHP038935,SUP006,Monitor,Germany,Canada,3885,6536,3,10,0.73,0.59,Road,2,3
SHP109968,SUP010,Laptop,Germany,USA,1392,5478,4,8,0.84,0.42,Air,3,5
SHP042266,SUP007,Smartphone,Japan,Canada,3970,6634,10,12,0.88,0.02,Air,2,0
SHP056385,SUP007,Smartphone,Japan,France,1470,1311,6,15,0.88,0.43,Sea,1,3
SHP026924,SUP010,Tablet,Vietnam,Singapore,3903,5052,13,18,0.89,0.01,Air,1,2
SHP024970,SUP001,Monitor,Japan,Australia,2515,911,5,11,0.94,0.97,Rail,2,0
SHP008526,SUP010,Smartphone,USA,Canada,4467,9619,18,30,0.99,0.61,Sea,4,4
SHP003636,SUP004,Router,Vietnam,Germany,2302,9347,14,23,0.97,0.77,Air,3,9
SHP083896,SUP003,Microchip,India,UK,1851,1035,25,30,0.78,0.58,Sea,3,0
SHP017673,SUP003,Microchip,USA,UK,1808,9747,13,20,1.0,0.74,Air,2,6
SHP048933,SUP008,Keyboard,South Korea,Canada,2572,5714,26,35,0.97,0.72,Road,2,5
SHP064355,SUP001,Keyboard,Germany,Canada,999,6986,22,33,0.83,0.07,Road,3,6
SHP001636,SUP009,Keyboard,USA,USA,2362,1395,26,33,0.74,0.65,Air,3,4
SHP082185,SUP003,Microchip,China,Canada,1908,4224,10,20,0.88,0.81,Air,1,8
SHP030171,SUP003,Printer,Japan,USA,716,848,16,24,0.93,0.37,Road,2,6
SHP000964,SUP007,Microchip,Vietnam,Australia,3538,2511,4,11,0.86,0.21,Sea,1,0
SHP097992,SUP009,Microchip,India,UK,3749,4843,18,26,0.88,0.23,Air,3,6
SHP101757,SUP003,Microchip,Taiwan,India,3355,5001,26,39,0.75,0.36,Sea,0,4
SHP061154,SUP001,SSD,China,France,992,6268,27,28,0.81,0.44,Road,1,0
SHP083622,SUP009,Printer,USA,France,325,9067,10,17,0.85,0.29,Sea,3,0
SHP029808,SUP006,Laptop,Japan,UK,4315,9467,9,15,0.91,0.97,Air,0,5
SHP046863,SUP009,Smartphone,India,Germany,1636,2865,4,17,0.94,0.05,Sea,2,4
SHP054884,SUP006,Router,China,Australia,988,3752,10,21,0.8,0.49,Sea,0,4
SHP055625,SUP007,Smartphone,Japan,UK,3533,5408,23,32,0.99,0.64,Sea,0,0
SHP068078,SUP008,Laptop,China,India,4263,2759,26,31,0.76,0.28,Sea,3,0
SHP034462,SUP004,Smartphone,USA,France,343,8228,6,13,0.98,0.97,Air,3,6
SHP060630,SUP004,Headphones,Vietnam,Australia,2515,9058,3,14,0.76,0.28,Road,2,6
SHP095475,SUP010,Laptop,USA,USA,3629,2860,28,41,0.86,0.49,Sea,4,6
SHP008214,SUP006,Microchip,Taiwan,India,3296,4757,27,31,0.85,0.56,Air,1,3
SHP071484,SUP004,Monitor,USA,India,1746,3137,13,22,0.88,0.41,Air,2,7
SHP098174,SUP009,Keyboard,Germany,France,4429,9384,27,31,0.91,0.2,Road,0,3
SHP045087,SUP007,Tablet,South Korea,USA,3603,3956,27,38,0.95,0.49,Sea,2,3
SHP073126,SUP003,Monitor,Taiwan,France,1482,2283,9,14,0.83,0.57,Air,1,6
SHP050633,SUP010,Router,India,USA,491,1451,20,29,0.81,0.28,Sea,3,0
SHP007120,SUP004,Microchip,Japan,USA,1689,6117,19,31,0.99,0.69,Sea,0,5
SHP058065,SUP003,Microchip,USA,UK,2573,5806,22,29,0.96,0.52,Sea,0,0
SHP053922,SUP003,Printer,Germany,Singapore,1650,6306,5,4,0.93,0.31,Air,4,0
SHP078623,SUP007,Headphones,USA,Canada,4118,9900,14,20,0.73,0.95,Air,1,3
SHP063341,SUP004,Smartphone,Japan,Canada,1145,9629,20,29,0.94,0.88,Air,2,9
SHP021732,SUP004,Tablet,Taiwan,Australia,3564,1457,11,14,0.92,0.03,Air,2,0
SHP049620,SUP001,Tablet,Taiwan,UK,2068,1260,22,29,0.71,0.66,Road,3,6
SHP105017,SUP007,Headphones,Japan,Canada,4009,4425,14,14,0.91,0.12,Air,1,0
SHP096425,SUP007,Keyboard,USA,Germany,446,3989,5,6,0.97,0.04,Air,1,0
SHP021422,SUP004,Microchip,China,France,1634,8336,12,21,0.95,0.91,Road,4,6
SHP095744,SUP002,Router,Germany,India,3237,9955,6,15,0.78,0.16,Sea,0,0
SHP084738,SUP010,Keyboard,Japan,Australia,3883,7658,6,12,0.93,0.27,Sea,1,0
SHP088904,SUP006,Monitor,Vietnam,Germany,2647,354,29,40,0.95,0.89,Road,1,8
SHP048089,SUP008,Printer,Japan,UK,4920,5503,15,24,0.72,0.97,Air,3,7
SHP096359,SUP010,Keyboard,Vietnam,Singapore,3014,9993,18,30,0.93,0.88,Rail,3,6
SHP093364,SUP008,Headphones,Taiwan,Germany,1444,577,25,32,0.8,0.2,Road,2,5
SHP051505,SUP005,Mouse,USA,USA,1101,6291,18,28,0.86,0.85,Road,1,6
SHP095515,SUP009,Monitor,India,Germany,3844,3534,29,29,0.95,0.54,Air,2,0
SHP083468,SUP003,Laptop,Vietnam,Singapore,1925,2247,9,20,0.86,0.55,Road,1,6
SHP036505,SUP002,Microchip,Vietnam,Australia,3530,3464,30,37,0.74,0.69,Road,2,4
SHP084216,SUP001,Microchip,Taiwan,Canada,4552,4698,20,22,0.75,0.42,Rail,0,0
SHP037122,SUP005,Smartphone,China,USA,639,1226,29,32,0.98,0.13,Air,1,0
SHP054070,SUP009,Printer,Japan,India,808,2843,18,17,0.83,0.0,Air,1,0
SHP043418,SUP010,Smartphone,Vietnam,Singapore,3307,7190,9,13,1.0,0.08,Air,3,5
SHP108521,SUP002,Smartphone,South Korea,UK,2602,9062,15,18,0.92,0.86,Air,3,0
SHP019183,SUP004,SSD,Germany,Singapore,2964,2087,5,12,0.89,0.46,Sea,1,2
SHP060819,SUP009,Printer,USA,USA,4599,1084,18,25,0.79,0.66,Air,4,4
SHP072841,SUP004,Headphones,Germany,Australia,2338,1100,17,30,0.71,0.84,Sea,0,5
SHP102462,SUP010,Monitor,Vietnam,Singapore,3649,7119,17,22,0.88,0.17,Sea,1,0
SHP055048,SUP003,Microchip,South Korea,Singapore,3354,6366,22,27,0.92,0.47,Road,1,0
SHP065490,SUP010,Laptop,Japan,UK,2083,3811,4,11,0.82,0.45,Sea,4,0
SHP019595,SUP008,Laptop,Germany,UK,3864,8939,8,13,0.89,0.38,Air,2,6
SHP106698,SUP004,Headphones,China,UK,3379,4268,14,25,0.82,0.94,Road,2,10
SHP108504,SUP008,Smartphone,South Korea,Canada,3195,3880,13,15,0.99,0.44,Air,4,0
SHP020845,SUP003,Microchip,South Korea,USA,4749,676,15,17,0.76,0.5,Road,3,0
SHP018805,SUP001,Headphones,India,Canada,289,3001,27,29,0.86,0.06,Road,4,0
SHP028343,SUP003,Headphones,South Korea,France,4590,2926,5,19,0.84,0.18,Sea,4,9
SHP063716,SUP007,Router,Vietnam,UK,751,6467,3,13,0.73,0.41,Road,0,6
SHP018546,SUP006,Microchip,Germany,Canada,615,7242,16,19,0.99,0.1,Road,2,0
SHP077492,SUP006,Headphones,China,France,2393,9119,12,17,0.91,0.08,Sea,4,0
SHP011821,SUP002,Printer,India,Australia,4974,5855,16,28,0.99,0.86,Air,0,9
SHP070866,SUP001,Microchip,Germany,India,3680,6468,24,28,0.78,0.49,Road,0,3
SHP090086,SUP004,Laptop,USA,Australia,3716,9657,17,29,0.86,0.56,Sea,4,6
SHP033503,SUP006,Microchip,India,Australia,670,7143,21,30,0.86,0.41,Rail,1,4
SHP079211,SUP003,Microchip,Japan,UK,4448,394,26,30,0.8,0.73,Air,1,5
SHP026934,SUP001,Monitor,USA,India,3431,1866,8,19,0.88,0.6,Rail,4,6
SHP006793,SUP010,Microchip,India,USA,3981,5113,8,21,0.96,0.95,Sea,2,5
SHP002543,SUP004,Mouse,Taiwan,Germany,4186,2550,10,11,0.97,0.05,Air,4,0
SHP099270,SUP003,Mouse,Japan,Australia,3892,9035,15,28,0.92,0.32,Sea,0,6
SHP084400,SUP007,Headphones,Germany,India,1287,7134,6,6,0.76,0.62,Air,0,0
SHP040617,SUP004,SSD,Taiwan,USA,2472,761,23,35,0.86,0.66,Sea,1,4
SHP056673,SUP006,Microchip,China,France,4686,6986,30,33,0.92,0.57,Air,2,0
SHP076895,SUP007,Smartphone,Taiwan,Canada,3159,1412,18,30,0.95,0.85,Rail,2,6
SHP022385,SUP003,Mouse,India,UK,3360,378,10,17,0.75,0.11,Air,2,7
SHP034260,SUP005,Printer,Germany,India,1510,4040,28,28,0.96,0.76,Air,2,0
SHP000981,SUP004,Printer,South Korea,France,906,5447,25,27,0.9,0.42,Air,3,0
SHP020341,SUP006,Smartphone,Taiwan,Canada,1077,9651,20,22,0.92,0.03,Air,4,0
SHP026125,SUP004,Monitor,Japan,India,3345,9141,11,26,0.89,0.31,Sea,3,6
SHP020252,SUP002,Monitor,India,India,4789,8423,23,23,0.96,0.83,Air,3,0
SHP065860,SUP003,Microchip,Japan,UK,1997,8250,3,13,0.83,0.71,Road,1,6
SHP034587,SUP008,Router,India,USA,4190,6932,20,25,0.92,0.07,Sea,2,0
SHP105644,SUP004,Microchip,India,Australia,4569,703,3,16,0.87,0.51,Sea,2,5
SHP062990,SUP005,Smartphone,Taiwan,Australia,2595,2425,15,18,0.93,0.4,Air,4,4
SHP038027,SUP007,Tablet,South Korea,Germany,172,1200,16,21,0.92,0.54,Air,4,4
SHP082272,SUP008,Smartphone,South Korea,USA,159,557,18,21,0.97,0.32,Road,0,0
SHP090112,SUP001,Laptop,Vietnam,USA,3319,4622,8,9,0.89,0.05,Road,0,0
SHP067711,SUP003,SSD,India,India,2721,4915,12,24,0.95,0.4,Sea,0,3
SHP053155,SUP003,SSD,USA,Germany,1987,7657,7,16,0.8,0.91,Sea,1,4
SHP074523,SUP002,Tablet,Japan,UK,278,8593,5,10,0.71,0.38,Road,0,0
SHP008406,SUP002,Printer,South Korea,Germany,3396,8184,28,28,0.76,0.62,Air,4,0
SHP038896,SUP001,Smartphone,China,Australia,4245,6707,17,31,0.97,0.16,Sea,0,7
SHP100692,SUP002,SSD,Vietnam,USA,234,3529,13,21,0.79,0.62,Road,1,5
SHP054784,SUP005,Laptop,India,India,4465,7742,7,10,0.99,0.11,Rail,1,0
SHP039850,SUP006,Headphones,China,Singapore,3415,3328,23,26,0.96,0.19,Air,4,0
SHP027032,SUP001,Keyboard,Japan,UK,1397,539,22,23,0.71,0.26,Air,2,0
SHP078876,SUP003,Tablet,Germany,Germany,4316,3706,7,16,0.77,0.82,Air,0,9
SHP088643,SUP006,Smartphone,South Korea,USA,3689,2710,4,6,0.91,0.17,Road,4,0
SHP001257,SUP009,Laptop,South Korea,USA,141,1192,24,37,0.9,0.98,Sea,3,8
SHP083007,SUP009,Smartphone,Germany,Singapore,213,8395,28,36,0.95,0.56,Road,2,4
SHP020486,SUP003,Keyboard,Japan,UK,3722,5871,24,37,0.88,0.73,Sea,2,6
SHP036400,SUP004,Smartphone,Taiwan,France,4876,9805,14,18,0.87,0.86,Road,2,0
SHP048332,SUP005,Keyboard,India,Singapore,4817,1635,8,21,0.95,0.79,Sea,4,8
SHP101381,SUP009,Monitor,China,Australia,3535,6604,25,36,0.95,0.97,Sea,1,6
SHP084263,SUP002,SSD,USA,Germany,1142,1829,13,25,0.89,0.39,Rail,4,9
SHP048419,SUP002,Microchip,Germany,UK,2620,447,25,37,0.9,0.5,Road,3,7
SHP104124,SUP009,Microchip,Vietnam,Singapore,3790,5059,3,5,0.83,0.18,Air,1,0
SHP020677,SUP002,Mouse,China,Canada,2409,3882,29,31,0.91,0.87,Air,0,0
SHP102282,SUP005,Microchip,India,France,3317,8604,15,26,0.79,0.03,Air,4,8
SHP099745,SUP001,Monitor,Vietnam,Germany,4099,421,12,26,0.96,0.29,Sea,3,8
SHP050723,SUP008,Printer,Vietnam,Singapore,4788,527,14,25,0.86,0.98,Sea,1,4
SHP083288,SUP002,Printer,China,USA,3019,9272,16,28,0.97,0.69,Sea,2,7
SHP048741,SUP003,SSD,China,Australia,809,3737,23,31,0.96,0.12,Sea,3,3
SHP004084,SUP002,Smartphone,USA,Germany,4408,6701,7,12,0.9,0.58,Road,3,4
SHP071253,SUP004,SSD,India,Australia,1390,1308,30,35,0.84,0.13,Road,0,0
SHP010844,SUP004,Mouse,Germany,USA,2468,9648,30,37,0.72,0.01,Rail,0,3
SHP060046,SUP009,Microchip,Vietnam,India,1255,4247,28,32,0.92,0.4,Air,3,5
SHP071116,SUP009,Laptop,South Korea,Germany,4564,7145,16,22,0.93,0.4,Air,0,4
SHP105662,SUP005,Laptop,Vietnam,UK,4027,4626,3,21,0.77,0.35,Sea,0,9
SHP050445,SUP009,Microchip,Vietnam,Canada,3145,2326,6,21,0.98,0.13,Sea,4,6
SHP092963,SUP001,Tablet,China,India,4810,289,18,33,0.96,0.33,Sea,2,10
SHP020028,SUP010,Microchip,South Korea,India,4490,9204,9,12,0.84,0.62,Rail,1,0
SHP028878,SUP004,Microchip,South Korea,UK,156,2211,13,21,0.98,0.28,Sea,2,0
SHP018146,SUP010,Keyboard,Taiwan,USA,66,8259,25,27,0.72,0.49,Air,1,3
SHP060164,SUP008,Laptop,China,Germany,4592,2459,16,17,0.99,0.7,Air,0,0
SHP037858,SUP006,Microchip,India,UK,2096,2876,3,6,0.88,0.62,Air,0,0
SHP053865,SUP006,Smartphone,Taiwan,Singapore,2587,5114,5,14,0.71,0.47,Rail,3,7
SHP060914,SUP002,Headphones,South Korea,India,3650,1270,29,31,0.9,0.81,Air,0,0
SHP015347,SUP001,Microchip,Japan,Germany,1725,5017,19,31,0.85,1.0,Rail,3,9
SHP083654,SUP007,Microchip,Vietnam,Australia,4772,4527,8,27,0.89,0.91,Sea,2,10
SHP058389,SUP001,Microchip,Germany,France,2793,2765,6,16,0.83,0.9,Sea,0,3
SHP001875,SUP009,Laptop,India,USA,1041,2547,7,12,0.72,0.66,Sea,2,0
SHP017034,SUP003,Microchip,USA,France,3510,3195,15,29,0.88,0.91,Sea,4,9
SHP019733,SUP008,Monitor,Taiwan,Singapore,460,4506,3,4,0.88,0.41,Road,0,0
SHP059934,SUP001,Microchip,China,Singapore,437,7681,27,37,0.8,0.92,Sea,3,5
SHP088855,SUP009,Tablet,China,India,1107,7725,16,21,0.73,0.24,Sea,2,0
SHP092461,SUP002,Router,India,Canada,3808,498,9,11,0.93,0.72,Road,2,0
SHP035857,SUP007,Microchip,China,Germany,3478,5975,25,34,0.95,0.99,Sea,4,0
SHP051181,SUP006,SSD,China,India,3526,6017,29,43,0.94,0.59,Sea,3,5
SHP047372,SUP002,Tablet,South Korea,Singapore,3934,3446,7,22,0.86,0.5,Sea,4,7
SHP095756,SUP007,Router,USA,France,4937,4508,17,23,0.85,0.66,Air,3,6
SHP077054,SUP004,Tablet,South Korea,Australia,1824,9660,4,7,0.73,0.25,Air,1,2
SHP042821,SUP010,Microchip,Vietnam,Australia,2769,9651,20,37,0.99,0.49,Sea,4,9
SHP076141,SUP001,Microchip,South Korea,Australia,245,6179,9,22,0.72,0.98,Sea,0,5
SHP109147,SUP005,Monitor,China,Germany,1964,5571,3,16,0.79,0.84,Sea,2,6
SHP096332,SUP002,Headphones,Germany,UK,2976,4352,30,39,0.8,0.64,Sea,0,4
SHP003712,SUP007,Headphones,USA,France,3518,1497,25,36,0.98,0.68,Road,2,6
SHP068466,SUP009,Microchip,Vietnam,France,3012,2583,15,27,0.84,0.97,Air,3,10
SHP032467,SUP010,Microchip,China,India,2017,1389,21,20,0.94,0.59,Air,0,0
SHP062193,SUP003,Mouse,Germany,USA,4233,6308,6,15,0.88,0.6,Sea,4,4
SHP066675,SUP004,Printer,India,Germany,542,1000,17,23,0.99,0.7,Sea,1,0
SHP037795,SUP004,Smartphone,Vietnam,USA,1768,7403,19,32,0.75,0.86,Rail,3,8
SHP014814,SUP001,Headphones,India,Australia,3835,9628,26,29,0.83,0.11,Road,4,0
SHP011151,SUP007,Laptop,USA,Canada,3892,1313,8,26,1.0,0.86,Sea,0,9
SHP080271,SUP001,Tablet,Taiwan,Australia,678,2116,20,24,0.8,0.22,Road,0,0
SHP003222,SUP006,Laptop,South Korea,Australia,3290,959,9,14,0.79,0.4,Sea,0,0
SHP043501,SUP004,Headphones,China,Australia,2167,7778,17,28,0.98,0.14,Rail,3,5
SHP034882,SUP007,Keyboard,Taiwan,UK,4065,5710,28,34,0.98,0.79,Road,3,4
SHP074848,SUP004,Mouse,Germany,Singapore,1569,2661,26,33,0.79,0.57,Air,0,4
SHP107785,SUP005,Headphones,Japan,Canada,2302,819,22,32,0.74,0.64,Road,4,5
SHP000805,SUP009,Router,China,India,466,4388,11,16,0.95,0.33,Rail,2,0
SHP020866,SUP005,Microchip,South Korea,France,4642,1800,8,18,0.96,0.58,Sea,1,4
SHP049216,SUP010,Microchip,Taiwan,India,4732,4725,25,32,0.74,0.66,Road,1,5
SHP088489,SUP001,Keyboard,Germany,Singapore,1548,2281,30,37,0.9,0.72,Sea,3,0
SHP059266,SUP006,Keyboard,Germany,France,1852,5783,26,36,0.93,0.98,Road,3,6
SHP073382,SUP005,Microchip,Vietnam,India,3892,8402,7,8,0.93,0.53,Road,1,0
SHP107506,SUP006,Smartphone,Taiwan,Australia,2693,1985,19,22,0.91,0.57,Air,1,0
SHP092512,SUP004,Router,Japan,Singapore,1815,9015,11,17,0.91,0.95,Road,3,5
SHP104021,SUP009,Smartphone,Germany,India,1335,8861,14,23,0.96,0.59,Road,3,7
SHP052650,SUP010,Headphones,Japan,France,2150,9748,18,23,0.98,0.72,Road,4,4
SHP083842,SUP005,Router,Japan,UK,135,1504,9,9,0.84,0.32,Air,0,0
SHP077997,SUP008,Smartphone,Japan,Canada,4191,1377,5,18,0.81,0.78,Rail,2,8
SHP087040,SUP007,Monitor,India,Germany,1148,8276,19,22,0.81,0.14,Road,2,0
SHP034825,SUP003,Tablet,Germany,Australia,4174,8680,4,11,0.8,0.38,Sea,0,0
SHP083976,SUP010,Mouse,South Korea,India,3766,1535,22,36,0.9,0.91,Rail,3,9
SHP012601,SUP004,Keyboard,South Korea,Germany,251,6921,25,27,0.93,0.1,Air,4,0
SHP063271,SUP004,Mouse,India,Australia,4002,2289,17,21,1.0,0.56,Road,4,0
SHP055535,SUP009,Router,India,India,1269,1813,22,39,0.87,0.39,Sea,4,8
SHP050220,SUP007,Router,USA,Germany,308,606,16,26,0.84,0.13,Road,4,5
SHP063698,SUP003,SSD,Japan,Australia,398,5298,6,8,0.88,0.39,Air,1,0
SHP038333,SUP007,Mouse,Germany,Canada,4399,9643,25,34,0.91,0.63,Sea,0,0
SHP106104,SUP003,Microchip,Taiwan,UK,3823,4804,24,24,0.96,0.13,Air,1,0
SHP105394,SUP004,Microchip,India,UK,1805,6170,18,22,0.87,0.5,Rail,1,0
SHP085338,SUP008,Microchip,Japan,Australia,626,9833,10,10,0.74,0.57,Air,4,0
SHP016618,SUP004,Tablet,South Korea,Canada,428,8533,16,19,0.98,0.55,Air,2,3
SHP104114,SUP004,Monitor,Germany,USA,1807,4676,12,12,0.78,0.75,Air,1,0
SHP109045,SUP002,Laptop,USA,Singapore,864,4129,15,23,0.95,0.52,Air,1,5
SHP024469,SUP007,Microchip,China,India,3750,2760,9,15,0.72,0.0,Air,4,7
SHP054877,SUP005,Tablet,USA,Australia,604,8854,28,42,0.75,0.62,Road,4,9
SHP076135,SUP002,Printer,South Korea,Germany,2875,7381,14,22,0.84,0.95,Air,1,8
SHP018626,SUP007,SSD,Taiwan,Singapore,3002,2719,28,41,0.94,0.05,Sea,2,6
SHP065965,SUP008,Microchip,Germany,France,653,1739,20,20,0.96,0.05,Air,4,0
SHP005905,SUP001,Keyboard,Japan,Australia,2787,4633,15,23,0.8,0.49,Air,4,5
SHP002437,SUP004,Microchip,India,Germany,4965,136,10,16,0.99,0.96,Air,4,7
SHP107038,SUP009,Printer,Taiwan,Canada,2137,1706,23,27,0.83,0.29,Air,1,4
SHP012887,SUP007,Microchip,Germany,Germany,1599,6651,27,39,0.9,0.58,Rail,3,7
SHP054810,SUP001,Laptop,Japan,Singapore,1911,1367,19,31,0.73,0.26,Sea,2,7
SHP065188,SUP004,Smartphone,South Korea,USA,453,7622,24,36,0.78,0.05,Rail,3,7
SHP008694,SUP006,Monitor,Japan,Canada,4238,957,3,11,0.71,0.71,Air,4,8
SHP065681,SUP004,Microchip,South Korea,Australia,1680,5810,14,19,0.8,0.68,Road,0,0
SHP074800,SUP006,Laptop,South Korea,Canada,4666,2689,22,23,0.82,0.98,Air,1,0
SHP101356,SUP007,Smartphone,Taiwan,India,2024,396,21,29,0.81,0.43,Rail,2,4
SHP077691,SUP004,Keyboard,Germany,France,4616,6337,28,41,0.76,0.36,Sea,1,5
SHP097742,SUP004,Microchip,USA,UK,3936,542,23,25,0.71,0.25,Air,2,0
SHP025604,SUP009,Headphones,Taiwan,Singapore,4131,1752,28,30,0.79,0.35,Air,0,0
SHP070879,SUP007,Mouse,China,UK,2593,8735,17,33,0.89,0.81,Sea,2,7
SHP082944,SUP010,Router,South Korea,Singapore,3662,5235,28,40,0.84,0.5,Rail,3,6
SHP102092,SUP001,Mouse,Germany,USA,4160,1580,6,13,0.79,0.28,Road,4,6
SHP014876,SUP006,Keyboard,Vietnam,Germany,1615,4232,22,27,0.82,0.59,Air,1,5
SHP020630,SUP009,Microchip,Taiwan,UK,2142,2188,3,5,0.73,0.69,Road,3,0
SHP004452,SUP005,Microchip,USA,India,3066,7885,20,31,0.81,0.57,Air,4,8
SHP088883,SUP004,Microchip,China,UK,2184,3401,3,12,0.99,0.29,Sea,0,4
SHP092804,SUP009,Laptop,USA,USA,1518,7435,26,35,0.9,0.07,Sea,1,0
SHP098546,SUP002,Tablet,Taiwan,France,2547,6107,4,13,0.85,0.24,Rail,1,3
SHP012259,SUP009,Tablet,Taiwan,UK,2973,3842,24,31,0.71,0.44,Air,3,7
SHP052154,SUP007,Headphones,Taiwan,USA,1083,1080,28,34,0.82,0.43,Air,2,3
SHP058912,SUP003,Mouse,Germany,UK,72,3612,27,34,0.97,0.22,Road,3,4
SHP029498,SUP006,Laptop,Taiwan,USA,3278,8600,13,20,0.94,0.29,Road,1,3
SHP008673,SUP001,SSD,China,India,3586,6662,30,39,0.89,0.54,Air,3,8
SHP040980,SUP005,Router,USA,Australia,1835,5986,12,15,0.92,0.59,Air,3,4
SHP057011,SUP005,Microchip,India,USA,119,8802,4,9,0.7,0.87,Rail,4,0
SHP108513,SUP010,Smartphone,Taiwan,France,2327,3989,13,18,0.89,0.31,Sea,1,0
SHP063489,SUP008,Laptop,India,Canada,3147,8753,26,38,0.89,0.29,Sea,1,4
SHP054287,SUP001,Tablet,Germany,France,261,6526,25,34,0.93,0.5,Road,3,7
SHP052095,SUP008,Monitor,USA,France,4190,7092,11,17,0.98,0.34,Air,1,4
SHP030036,SUP004,Router,Taiwan,UK,4820,5719,27,36,0.83,0.21,Sea,3,0
SHP056833,SUP010,Laptop,Taiwan,India,4513,3633,30,35,0.81,0.82,Air,0,5
SHP034836,SUP002,Router,India,USA,4105,5833,4,8,0.81,0.18,Road,1,3
SHP050686,SUP009,Mouse,China,Germany,653,3146,18,30,0.77,0.63,Air,2,9
SHP022725,SUP002,Smartphone,USA,USA,1473,9038,7,8,0.76,0.05,Road,0,0
SHP001108,SUP007,Tablet,India,Singapore,4986,268,14,20,0.78,0.54,Air,2,6
SHP103724,SUP003,Smartphone,Taiwan,Australia,3770,5947,21,34,0.9,0.55,Sea,0,4
SHP027156,SUP005,Mouse,Taiwan,Germany,828,6991,3,17,0.79,0.91,Sea,2,7
SHP013452,SUP008,Microchip,Germany,France,2264,1124,20,25,0.7,0.93,Sea,0,0
SHP083066,SUP004,Microchip,Japan,USA,981,264,11,14,0.86,0.02,Rail,4,0
SHP106176,SUP009,Headphones,China,Canada,4653,8944,14,14,0.87,0.18,Air,1,0
SHP069863,SUP008,Microchip,USA,France,662,2642,27,38,0.75,0.93,Road,3,7
SHP109811,SUP004,Tablet,China,USA,613,9306,6,11,0.88,0.14,Road,1,0
SHP034706,SUP001,Smartphone,Vietnam,India,433,3095,20,24,0.79,0.29,Air,4,5
SHP099582,SUP010,SSD,India,India,1702,9281,19,30,0.9,0.16,Sea,1,6
SHP036836,SUP005,Headphones,Japan,Singapore,1247,6030,27,34,0.82,0.27,Road,4,6
SHP000492,SUP007,Keyboard,Germany,Australia,3694,3847,13,29,0.77,0.94,Sea,4,7
SHP018046,SUP006,Router,Germany,Germany,3723,7149,3,3,0.95,0.61,Air,1,0
SHP098206,SUP001,Monitor,Vietnam,Singapore,3186,2227,15,18,0.71,0.53,Air,0,0
SHP042835,SUP007,Keyboard,USA,Singapore,4666,3918,21,26,0.98,0.51,Road,4,0
SHP076887,SUP001,Microchip,USA,India,2711,7877,9,14,0.8,0.91,Road,3,4
SHP094068,SUP010,Smartphone,Taiwan,Canada,1157,4137,20,22,0.88,0.92,Air,1,0
SHP090782,SUP002,Microchip,USA,France,4040,5351,22,24,0.91,0.91,Air,2,0
SHP029257,SUP002,Printer,Taiwan,India,4988,4606,30,36,0.77,0.58,Rail,4,4
SHP001881,SUP010,SSD,China,Canada,2209,9582,12,14,0.93,0.56,Rail,1,0
SHP044491,SUP006,Microchip,China,India,1444,2501,12,13,0.71,0.17,Road,4,0
SHP024666,SUP004,SSD,Germany,France,4000,8081,7,12,0.85,0.04,Rail,1,1
SHP053233,SUP004,Keyboard,China,France,226,8706,30,33,0.85,0.32,Air,1,4
SHP072193,SUP010,Microchip,South Korea,France,115,4162,3,10,0.98,0.94,Air,2,6
SHP050396,SUP001,Smartphone,Vietnam,France,4424,4202,22,30,0.98,0.24,Road,4,6
SHP046021,SUP007,Headphones,China,Germany,1913,8962,20,22,0.76,0.08,Rail,0,0
