shipment_id,supplier_id,product,origin,destination,order_quantity,inventory_level,historical_lead_time,current_lead_time,supplier_reliability,weather_risk,transportation_mode,previous_delays,delay_days
SHP000287,SUP002,Laptop,Japan,France,2667,5522,10,29,0.89,0.21,Air,7,18
SHP000288,SUP005,Smartphone,USA,Singapore,1686,6654,5,13,0.97,0.11,Air,6,9
SHP000289,SUP001,Tablet,USA,Germany,3729,8647,6,32,0.91,0.89,Sea,7,23
SHP000290,SUP001,Microchip,South Korea,Singapore,2810,8787,3,19,1.0,0.56,Sea,7,17
SHP000291,SUP005,Microchip,USA,Singapore,4004,5937,30,46,0.95,0.5,Road,6,17
SHP000292,SUP003,Printer,South Korea,Australia,1195,8444,6,20,0.84,0.64,Rail,4,15
SHP000293,SUP004,Printer,China,Canada,2351,3595,7,24,0.81,0.83,Road,1,14
SHP000294,SUP003,Headphones,USA,Germany,2085,2211,24,38,0.72,0.17,Road,5,16
SHP000295,SUP001,SSD,Germany,Singapore,1893,352,27,40,0.86,0.34,Road,0,11
SHP000296,SUP001,Mouse,South Korea,Canada,970,4410,30,49,0.75,0.93,Air,4,17
SHP000297,SUP005,Headphones,Germany,France,4244,7955,13,31,0.77,0.18,Sea,3,15
SHP000298,SUP006,SSD,China,USA,3108,715,4,15,0.95,0.34,Road,5,12
SHP000299,SUP003,Tablet,South Korea,USA,1820,9547,13,30,0.83,0.67,Sea,1,15
SHP000300,SUP009,Mouse,Vietnam,Singapore,532,3158,18,27,0.9,0.45,Road,2,9
SHP000301,SUP005,SSD,Germany,Singapore,3748,7413,24,36,0.7,0.52,Sea,0,13
SHP000302,SUP008,Headphones,Vietnam,India,2008,4064,19,32,0.91,0.1,Sea,5,11
SHP000303,SUP001,Tablet,South Korea,UK,1284,8098,14,30,0.91,0.51,Rail,4,13
SHP000304,SUP005,Monitor,Vietnam,Singapore,4363,5438,12,29,0.86,0.33,Sea,2,14
SHP000305,SUP003,Headphones,Vietnam,USA,3874,7707,28,37,0.9,0.57,Road,0,7
SHP000306,SUP001,Smartphone,Germany,UK,4601,7083,11,20,0.89,0.71,Sea,0,6
SHP000307,SUP004,Tablet,Taiwan,France,435,1016,12,22,0.93,0.7,Air,1,10
SHP000308,SUP005,Tablet,India,Canada,587,1042,10,24,0.73,0.85,Sea,2,13
SHP000309,SUP007,Router,India,Singapore,4506,279,27,43,0.98,0.93,Air,0,13
SHP000310,SUP001,Tablet,China,India,1185,9617,29,42,0.98,0.54,Sea,3,13
SHP000311,SUP003,Laptop,Germany,India,527,4630,19,35,0.91,0.9,Sea,3,15
SHP000312,SUP002,Keyboard,USA,Germany,2464,5920,30,43,0.93,0.2,Sea,2,11
SHP000313,SUP009,SSD,Germany,France,3342,7208,11,24,0.75,0.22,Road,4,15
SHP000314,SUP010,Microchip,Germany,UK,3384,5017,5,23,0.87,0.72,Sea,7,15
SHP000315,SUP006,Smartphone,Taiwan,USA,2154,9673,3,12,0.82,0.39,Sea,0,8
SHP000316,SUP010,SSD,Vietnam,Germany,1747,179,24,33,0.94,0.15,Air,0,6
SHP000317,SUP003,Router,South Korea,Australia,1182,8048,26,36,0.99,0.35,Road,1,7
SHP000318,SUP008,Headphones,China,UK,460,4210,29,43,0.98,0.88,Road,3,16
SHP000319,SUP008,Mouse,Vietnam,USA,4146,8156,12,31,0.72,0.65,Road,4,18
SHP000320,SUP002,Mouse,Vietnam,India,3336,4042,6,14,1.0,0.68,Road,1,9
SHP000321,SUP006,Mouse,India,Germany,1468,2667,21,38,0.93,0.56,Sea,7,19
SHP000322,SUP007,Smartphone,Japan,Australia,960,4384,20,34,0.9,0.23,Air,5,16
SHP000323,SUP002,Monitor,China,USA,553,9925,29,47,0.93,0.71,Sea,3,15
SHP000324,SUP010,Laptop,South Korea,UK,3582,6484,11,23,0.93,0.27,Air,4,11
SHP000325,SUP002,Smartphone,Taiwan,UK,1757,3181,18,19,0.85,0.04,Air,0,3
SHP000326,SUP010,Router,Japan,USA,2327,4846,18,35,0.75,0.11,Sea,6,16
SHP000327,SUP001,Laptop,Vietnam,USA,1677,1732,19,37,0.82,0.79,Sea,3,17
SHP000328,SUP008,Keyboard,Taiwan,Singapore,4313,7954,27,38,0.71,0.19,Air,2,12
SHP000329,SUP001,Printer,South Korea,Australia,3413,2671,24,30,0.9,0.5,Road,1,6
SHP000330,SUP009,Headphones,India,UK,3567,9588,3,23,0.88,0.75,Rail,7,20
SHP000331,SUP006,Keyboard,USA,India,4366,4121,4,14,0.83,0.53,Road,1,11
SHP000332,SUP007,Mouse,Japan,France,4199,7740,27,38,0.89,0.16,Road,2,8
SHP000333,SUP010,Microchip,South Korea,Canada,2145,2931,15,31,0.74,0.04,Road,6,18
SHP000334,SUP007,Router,Vietnam,Germany,314,2881,16,24,0.96,0.57,Air,1,7
SHP000335,SUP010,Smartphone,Taiwan,Germany,1219,326,26,36,0.97,0.76,Road,1,11
SHP000336,SUP003,Headphones,Germany,Australia,2424,8471,6,16,0.85,0.11,Road,0,7
SHP000337,SUP002,Monitor,Germany,Singapore,4562,6644,14,25,0.93,0.11,Road,6,12
SHP000338,SUP009,Mouse,China,Germany,4122,1717,27,40,0.98,0.43,Air,4,13
SHP000339,SUP008,Tablet,China,Australia,2449,2218,29,45,0.98,0.24,Road,7,16
SHP000340,SUP010,Tablet,Germany,India,2282,7269,15,31,0.72,0.93,Sea,3,16
SHP000341,SUP007,Monitor,Japan,USA,3938,8573,25,40,0.73,0.52,Sea,3,13
SHP000342,SUP009,Tablet,China,Singapore,4478,9208,11,31,0.73,0.36,Rail,6,19
SHP000343,SUP004,Monitor,Germany,USA,999,5501,25,45,0.86,0.39,Road,4,17
SHP000344,SUP004,Mouse,USA,USA,4260,9029,23,40,0.77,0.72,Sea,3,19
SHP000345,SUP001,Keyboard,South Korea,France,2172,5191,25,34,0.93,0.34,Road,4,10
SHP000346,SUP008,Mouse,USA,Singapore,897,1285,14,31,0.88,0.89,Rail,4,15
SHP000347,SUP003,Mouse,Germany,India,1926,9714,29,38,0.82,0.01,Sea,2,8
SHP000348,SUP007,Printer,Vietnam,Australia,958,8381,18,31,0.83,0.75,Road,1,12
SHP000349,SUP002,Smartphone,Japan,India,2962,2787,4,21,0.96,1.0,Air,6,19
SHP000350,SUP002,Microchip,Taiwan,Singapore,93,8666,5,12,1.0,0.3,Sea,1,7
SHP000351,SUP007,Microchip,Germany,India,971,6602,15,31,0.76,0.54,Rail,0,15
SHP000352,SUP006,SSD,South Korea,France,3057,1324,7,14,0.97,0.49,Air,0,4
SHP000353,SUP003,Keyboard,Taiwan,USA,770,3806,28,44,0.85,0.31,Road,6,16
SHP000354,SUP009,Laptop,China,USA,1905,5327,9,23,0.96,0.97,Road,5,15
SHP000355,SUP010,Printer,China,India,317,5484,22,47,0.91,0.95,Road,6,22
SHP000356,SUP006,Monitor,China,USA,3952,1039,15,27,0.74,0.57,Road,2,14
SHP000357,SUP010,Keyboard,Taiwan,UK,2468,7217,3,16,0.86,0.74,Air,2,12
SHP000358,SUP010,Mouse,China,UK,1662,2524,26,49,0.9,0.74,Air,4,20
SHP000359,SUP006,Laptop,China,Germany,4772,7509,24,36,0.84,0.41,Air,2,12
SHP000360,SUP001,Microchip,Japan,Australia,870,8717,17,25,0.96,0.07,Sea,4,10
SHP000361,SUP004,Printer,Japan,Canada,3853,733,24,45,0.84,0.65,Sea,7,18
SHP000362,SUP010,Monitor,Taiwan,Canada,3817,7111,15,25,0.74,0.05,Road,3,10
SHP000363,SUP006,Smartphone,South Korea,Germany,2304,3751,6,20,0.79,0.38,Road,4,13
SHP000364,SUP006,Microchip,China,India,4837,5129,8,23,0.89,0.63,Sea,7,15
SHP000365,SUP005,Keyboard,Vietnam,France,2259,8839,12,20,0.94,0.18,Sea,2,10
SHP000366,SUP001,Microchip,Taiwan,India,4029,6158,13,22,0.99,0.37,Road,2,7
SHP000367,SUP008,SSD,Germany,USA,815,5122,24,44,0.73,0.55,Sea,7,22
SHP000368,SUP005,Laptop,South Korea,Germany,1366,925,16,35,0.84,0.74,Road,3,17
SHP000369,SUP005,Monitor,Japan,Germany,1102,5430,19,29,0.97,0.6,Air,4,12
SHP000370,SUP007,Router,Japan,Canada,4249,5513,28,40,0.82,0.43,Sea,2,14
SHP000371,SUP004,SSD,Vietnam,India,4860,4859,8,22,0.81,0.43,Sea,4,14
SHP000372,SUP006,Mouse,Japan,India,841,2391,29,37,0.83,0.23,Road,1,8
SHP000373,SUP004,SSD,Japan,USA,977,9111,17,33,0.74,0.59,Road,4,13
SHP000374,SUP003,SSD,Germany,Germany,1429,4096,27,36,0.95,0.0,Air,1,8
SHP000375,SUP007,Monitor,Taiwan,USA,2687,7164,22,42,0.87,0.92,Air,7,22
SHP000376,SUP008,Laptop,India,Singapore,2747,3286,30,40,0.91,0.37,Road,0,9
SHP000377,SUP004,Smartphone,China,Germany,239,5967,30,40,0.85,0.07,Air,4,11
SHP000378,SUP002,Smartphone,Germany,Germany,3671,7421,8,15,0.93,0.13,Sea,4,7
SHP000379,SUP010,Router,USA,UK,3974,9414,18,24,0.87,0.07,Air,1,5
SHP000380,SUP003,SSD,China,France,4088,8851,27,46,0.95,0.1,Sea,7,16
SHP000381,SUP001,Tablet,Vietnam,Germany,1927,8073,22,37,0.97,0.95,Air,1,12
SHP000382,SUP008,Tablet,Vietnam,Singapore,1010,3798,14,24,0.91,0.21,Rail,5,9
SHP000383,SUP003,Laptop,South Korea,USA,4703,5467,10,19,0.97,0.89,Road,2,11
SHP000384,SUP010,Smartphone,Vietnam,Canada,2491,4973,9,24,0.74,0.28,Rail,0,13
SHP000385,SUP007,Smartphone,India,France,880,7238,11,18,0.79,0.17,Sea,0,7
SHP000386,SUP010,SSD,China,France,3192,6957,9,27,0.96,0.83,Rail,7,20
SHP000387,SUP005,Laptop,Vietnam,France,4179,9096,15,28,0.92,0.56,Air,4,12
SHP000388,SUP010,Monitor,Japan,France,3599,6602,29,42,0.83,0.55,Sea,4,13
SHP000389,SUP005,Monitor,China,France,2646,4996,27,47,0.75,0.87,Air,7,22
SHP000390,SUP007,Monitor,USA,Germany,4909,8401,19,26,0.9,0.42,Sea,0,7
SHP000391,SUP009,Keyboard,USA,France,4579,3440,3,31,0.76,0.93,Sea,7,25
SHP000392,SUP005,SSD,USA,India,525,376,13,23,0.97,0.05,Air,5,9
SHP000393,SUP001,Monitor,Vietnam,UK,676,4898,3,12,0.86,0.51,Road,1,10
SHP000394,SUP010,Router,Vietnam,India,4297,6967,23,44,0.81,0.82,Sea,7,20
SHP000395,SUP010,Mouse,South Korea,Singapore,3317,6105,24,36,0.9,0.21,Rail,5,14
SHP000396,SUP001,Printer,South Korea,Germany,1753,2213,19,35,0.99,0.49,Rail,6,15
SHP000397,SUP002,Printer,Germany,Canada,4474,2377,26,48,0.71,0.39,Air,7,21
SHP000398,SUP006,Router,Vietnam,India,1786,826,26,43,0.92,0.51,Road,7,14
SHP000399,SUP009,Laptop,India,USA,4721,3204,12,34,0.71,0.87,Sea,1,22
SHP000400,SUP008,Keyboard,USA,Canada,2596,3098,6,15,0.97,0.52,Sea,2,10
SHP000401,SUP005,Mouse,China,India,2989,3356,4,20,0.8,0.76,Road,3,15
SHP000402,SUP001,Printer,China,Canada,1462,5412,10,23,0.9,0.53,Road,1,10
SHP000403,SUP007,Router,South Korea,Canada,378,4282,3,7,1.0,0.25,Air,0,5
SHP000404,SUP005,SSD,India,India,3787,5109,4,22,0.78,0.62,Rail,7,18
SHP000405,SUP006,Monitor,India,France,3714,8692,6,17,0.93,0.14,Air,5,10
SHP000406,SUP007,Smartphone,India,UK,2004,3376,6,20,0.71,0.62,Road,1,15
SHP000407,SUP003,Router,China,India,3816,3578,16,27,0.88,0.61,Air,1,10
SHP000408,SUP010,Headphones,South Korea,UK,2626,8478,12,30,0.74,0.22,Air,5,17
SHP000409,SUP003,Laptop,China,India,1927,7662,22,35,0.88,0.31,Sea,3,14
SHP000410,SUP005,Mouse,China,Germany,1596,5913,21,33,0.92,0.85,Air,1,11
SHP000411,SUP006,Tablet,Vietnam,UK,677,4822,15,31,0.76,0.56,Rail,6,18
SHP000412,SUP009,Router,India,UK,209,6172,18,35,0.91,0.1,Road,6,15
SHP000413,SUP005,Keyboard,Vietnam,Singapore,3417,1032,19,27,0.86,0.61,Road,1,10
SHP000414,SUP001,Headphones,Germany,Australia,789,9585,19,35,0.97,0.26,Sea,7,17
SHP000415,SUP004,SSD,Taiwan,Canada,3644,7446,7,14,0.75,0.67,Air,0,8
SHP000416,SUP005,Microchip,USA,Germany,1105,4877,26,38,0.96,0.64,Road,4,10
SHP000417,SUP010,Smartphone,USA,UK,1005,8131,13,24,0.77,0.5,Road,4,11
SHP000418,SUP010,Headphones,USA,Australia,2779,6107,5,25,0.76,0.35,Sea,7,20
SHP000419,SUP005,Keyboard,South Korea,France,1814,1533,6,18,0.92,0.96,Road,2,12
SHP000420,SUP007,SSD,USA,Germany,492,9030,16,28,0.94,0.58,Air,3,10
SHP000421,SUP004,Keyboard,China,UK,3830,2651,29,46,0.82,0.47,Rail,4,17
SHP000422,SUP001,Headphones,South Korea,Singapore,838,5877,19,28,0.81,0.53,Air,5,11
SHP000423,SUP005,Monitor,Vietnam,Canada,4161,1206,22,40,0.88,0.8,Road,7,20
SHP000424,SUP007,SSD,China,Australia,4068,337,7,20,0.75,0.16,Air,7,14
SHP000425,SUP010,Monitor,Germany,India,182,7586,19,27,0.98,0.51,Road,1,8
SHP000426,SUP010,Mouse,Vietnam,Canada,561,2752,19,39,0.71,0.39,Air,7,19
SHP000427,SUP006,Keyboard,Taiwan,India,4167,5353,17,28,0.8,0.23,Air,3,9
SHP000428,SUP005,Microchip,Germany,Germany,4837,2325,16,21,0.92,0.03,Sea,0,3
SHP000429,SUP004,Tablet,Taiwan,Australia,1873,179,11,22,0.86,0.11,Sea,0,8
SHP000430,SUP002,Smartphone,Japan,Australia,2123,4329,17,39,0.75,0.79,Sea,5,21
SHP000431,SUP004,Headphones,China,France,2466,8386,22,40,0.89,0.96,Air,4,18
SHP000432,SUP010,Keyboard,Japan,Australia,4417,161,3,16,0.95,0.47,Road,3,11
SHP000433,SUP010,Mouse,Vietnam,Germany,3853,4912,3,20,0.8,0.5,Air,6,16
SHP000434,SUP003,Monitor,South Korea,UK,639,9919,18,35,0.91,0.72,Air,6,15
SHP000435,SUP010,Mouse,Vietnam,USA,3420,3535,23,36,0.92,0.25,Road,3,11
SHP000436,SUP001,Tablet,USA,India,1580,5220,23,42,0.96,0.98,Air,5,17
SHP000437,SUP008,Router,South Korea,UK,107,8597,9,19,0.78,0.65,Road,2,12
SHP000438,SUP005,Tablet,China,Germany,2259,7996,26,34,0.96,0.33,Air,1,9
SHP000439,SUP004,SSD,China,Australia,4494,5713,24,35,0.7,0.3,Air,1,11
SHP000440,SUP008,Smartphone,Germany,UK,2133,2298,11,22,0.75,0.44,Sea,2,13
SHP000441,SUP007,Headphones,Germany,Singapore,3440,2534,25,45,0.74,0.09,Sea,6,17
SHP000442,SUP002,Mouse,Germany,USA,1155,8230,14,36,0.84,0.88,Road,7,20
SHP000443,SUP001,Tablet,Vietnam,Canada,4298,8996,11,30,0.77,0.54,Sea,7,19
SHP000444,SUP004,Microchip,China,UK,832,749,17,39,0.9,0.97,Road,3,21
SHP000445,SUP008,Laptop,South Korea,Singapore,2879,4363,5,20,0.74,0.46,Rail,5,17
SHP000446,SUP002,Monitor,USA,Canada,2487,9533,24,36,0.88,0.44,Sea,3,9
SHP000447,SUP003,Keyboard,Vietnam,USA,4457,1174,23,39,0.7,0.49,Road,4,16
SHP000448,SUP001,Microchip,Japan,Singapore,3505,8894,5,23,0.82,0.97,Road,4,15
SHP000449,SUP001,SSD,Taiwan,Canada,3696,1732,28,44,0.87,0.33,Air,6,13
SHP000450,SUP003,Router,South Korea,Germany,2096,7545,28,50,0.8,0.94,Sea,7,23
SHP000451,SUP005,Printer,Taiwan,USA,673,2106,27,37,0.95,0.53,Air,3,11
SHP000452,SUP003,Router,Vietnam,USA,2967,5002,29,48,0.82,0.5,Air,6,16
SHP000453,SUP001,Router,Japan,Canada,4343,1160,18,30,0.94,0.95,Air,1,13
SHP000454,SUP001,Printer,India,Germany,2002,4316,10,20,0.88,0.21,Sea,2,9
SHP000455,SUP008,Keyboard,China,France,4641,7595,23,26,0.95,0.07,Sea,1,4
SHP000456,SUP010,Monitor,China,Australia,3172,8693,3,23,0.75,0.48,Road,6,17
SHP000457,SUP002,Smartphone,Japan,Canada,724,8441,29,44,0.82,0.54,Sea,2,15
SHP000458,SUP003,Keyboard,India,UK,2599,3954,13,29,0.79,0.22,Rail,5,18
SHP000459,SUP002,Monitor,China,USA,2240,7880,28,43,0.73,0.72,Air,4,15
SHP000460,SUP003,Microchip,China,India,3061,5904,5,26,0.75,0.89,Sea,1,18
SHP000461,SUP007,SSD,South Korea,India,4093,6967,29,33,0.97,0.23,Air,0,4
SHP000462,SUP001,Router,Vietnam,Singapore,810,5917,11,27,0.72,0.02,Road,5,14
SHP000463,SUP010,Microchip,China,France,4802,1167,22,43,0.76,0.4,Sea,7,21
SHP000464,SUP008,Laptop,USA,Canada,1490,6924,4,14,0.95,0.31,Air,4,9
SHP000465,SUP010,Printer,USA,France,147,7127,18,30,0.71,0.11,Sea,3,12
SHP000466,SUP010,Tablet,Vietnam,India,4915,1663,22,34,0.93,0.13,Sea,5,13
SHP000467,SUP010,Printer,India,Australia,1165,3007,13,24,1.0,0.57,Sea,6,12
SHP000468,SUP002,Tablet,South Korea,India,3656,8925,23,29,0.97,0.41,Air,1,7
SHP000469,SUP003,Monitor,Germany,Australia,1452,8273,4,19,0.94,0.11,Road,6,15
SHP000470,SUP009,Monitor,India,India,2799,2994,26,40,0.7,0.11,Air,6,16
SHP000471,SUP007,Tablet,Vietnam,UK,2423,2184,8,19,0.93,0.3,Sea,1,8
SHP000472,SUP004,Tablet,Germany,USA,1378,7375,11,19,0.8,0.16,Sea,1,9
SHP000473,SUP010,Mouse,Vietnam,Singapore,3020,6967,19,33,0.86,0.17,Air,7,14
SHP000474,SUP005,Mouse,Germany,India,4571,5732,14,22,0.98,0.48,Sea,1,9
SHP000475,SUP002,Keyboard,Germany,USA,3902,7252,27,49,0.91,0.47,Sea,6,20
SHP000476,SUP008,Microchip,South Korea,France,3949,4900,6,27,0.73,0.94,Sea,3,22
SHP000477,SUP004,Keyboard,Vietnam,Germany,3489,6626,10,25,0.88,0.22,Rail,6,13
SHP000478,SUP009,Printer,South Korea,UK,3562,5393,28,44,0.81,0.79,Road,3,18
SHP000479,SUP005,Microchip,India,Australia,3943,7825,14,35,0.72,0.8,Sea,5,20
SHP000480,SUP009,SSD,USA,Singapore,3397,6863,3,14,0.8,0.12,Sea,3,10
SHP000481,SUP004,Mouse,USA,France,3251,8418,12,28,0.84,0.12,Sea,5,15
SHP000482,SUP010,SSD,Germany,India,3460,9032,13,19,0.75,0.17,Air,1,7
SHP000483,SUP005,Monitor,India,Canada,429,5345,13,20,0.84,0.38,Air,0,6
SHP000484,SUP009,Mouse,Japan,France,1056,655,25,42,0.72,0.48,Sea,2,14
SHP000485,SUP008,SSD,India,Singapore,4421,3374,27,47,0.77,0.44,Road,7,19
SHP000486,SUP003,Smartphone,USA,India,337,9919,25,40,0.82,0.41,Road,5,14
SHP000487,SUP001,Microchip,Japan,Singapore,494,9097,30,38,0.87,0.02,Air,1,7
SHP000488,SUP003,Smartphone,China,UK,3564,6167,9,21,0.91,0.21,Sea,7,14
SHP000489,SUP004,Router,USA,Germany,1731,8360,25,36,0.76,0.16,Road,3,9
SHP000490,SUP002,Mouse,South Korea,UK,3232,9583,19,38,0.83,0.75,Sea,5,21
SHP000491,SUP001,Printer,Germany,Singapore,2702,7153,10,29,0.99,0.64,Sea,5,18
SHP000492,SUP007,Microchip,Vietnam,Singapore,3759,9794,6,18,0.83,0.27,Air,6,12
SHP000493,SUP008,SSD,South Korea,USA,3627,8883,13,22,0.82,0.31,Air,4,9
SHP000494,SUP007,SSD,Germany,France,4552,4631,21,34,0.92,0.48,Road,4,12
SHP000495,SUP005,Mouse,Taiwan,France,3258,9505,23,38,0.81,0.74,Sea,0,12
SHP000496,SUP001,Router,Japan,Germany,2396,1705,15,31,0.74,0.77,Sea,4,15
SHP000497,SUP007,Mouse,South Korea,Singapore,3102,370,14,23,0.97,0.77,Sea,1,11
SHP000498,SUP007,Microchip,South Korea,UK,1718,6127,10,23,0.95,0.95,Air,0,13
SHP000499,SUP009,SSD,India,USA,3432,6420,12,27,0.72,0.52,Sea,3,17
SHP000500,SUP003,Monitor,Taiwan,France,3133,3497,13,29,0.74,0.52,Road,7,17
SHP000501,SUP009,Keyboard,China,Australia,2924,5217,30,51,0.74,0.49,Sea,7,23
SHP000502,SUP001,Monitor,Japan,Australia,2739,9520,11,33,0.77,0.91,Road,7,22
SHP000503,SUP001,Headphones,Taiwan,USA,3322,163,5,20,0.99,0.93,Sea,1,13
SHP000504,SUP004,Printer,Taiwan,India,729,4547,5,17,0.98,0.63,Air,3,14
SHP000505,SUP009,Keyboard,China,Canada,1935,4174,26,39,0.73,0.51,Sea,1,13
SHP000506,SUP006,SSD,Vietnam,Canada,910,6251,29,38,0.96,0.07,Rail,4,11
SHP000507,SUP003,Smartphone,China,France,4193,592,26,43,0.75,0.26,Road,7,17
SHP000508,SUP001,Smartphone,India,Singapore,2810,8937,3,16,0.9,0.49,Road,1,12
SHP000509,SUP004,Tablet,Japan,USA,443,2932,25,45,0.87,0.77,Air,7,21
SHP000510,SUP009,Router,China,Australia,3493,5088,14,31,0.74,0.61,Road,3,17
SHP000511,SUP003,Microchip,Vietnam,France,2686,4299,8,27,0.76,0.06,Rail,7,18
SHP000512,SUP009,Mouse,China,Singapore,2946,7371,24,35,0.98,0.72,Sea,2,9
SHP000513,SUP007,Tablet,India,UK,1515,9826,6,18,0.92,0.02,Road,3,11
SHP000514,SUP004,Microchip,Japan,Germany,2186,8343,16,31,0.87,0.34,Sea,6,14
SHP000515,SUP003,Smartphone,India,USA,2565,7315,10,20,0.99,0.72,Sea,0,9
SHP000516,SUP010,Tablet,Germany,Germany,3706,6265,10,21,0.71,0.25,Road,1,10
SHP000517,SUP005,Monitor,Japan,UK,1452,4161,19,30,0.98,0.76,Road,0,10
SHP000518,SUP005,Tablet,Japan,Germany,2840,4768,18,33,0.92,0.66,Air,0,14
SHP000519,SUP003,Router,South Korea,Singapore,4422,4336,20,40,0.99,0.59,Air,6,18
SHP000520,SUP009,Printer,India,Canada,4461,2084,30,45,0.82,0.49,Sea,3,14
SHP000521,SUP004,Laptop,India,Australia,2459,8505,4,10,0.95,0.13,Road,4,8
SHP000522,SUP005,Printer,China,Canada,124,4332,9,24,0.86,0.29,Rail,5,14
SHP000523,SUP004,Headphones,South Korea,India,3692,1921,25,38,0.97,0.61,Air,6,14
SHP000524,SUP005,Printer,India,Canada,1755,4138,29,39,0.77,0.16,Road,0,9
SHP000525,SUP007,SSD,USA,Singapore,209,1812,28,46,0.81,0.16,Sea,4,15
SHP000526,SUP009,Microchip,Vietnam,USA,3091,3426,18,35,0.88,0.23,Sea,6,14
SHP000527,SUP007,Printer,Taiwan,UK,2490,3379,24,43,0.78,0.81,Road,2,17
SHP000528,SUP005,Printer,Germany,Australia,1292,4948,29,49,0.7,0.72,Air,5,22
SHP000529,SUP010,Smartphone,Taiwan,Singapore,707,2098,9,33,0.89,0.81,Rail,7,22
SHP000530,SUP010,Microchip,Taiwan,UK,3931,6740,26,49,0.71,0.96,Sea,6,25
SHP000531,SUP007,Headphones,Japan,USA,4732,9701,15,29,0.72,0.66,Road,1,14
SHP000532,SUP010,Mouse,Germany,Singapore,2566,7519,8,23,0.8,0.6,Sea,2,13
SHP000533,SUP005,Smartphone,Germany,Germany,285,7678,30,44,0.91,0.32,Sea,5,15
SHP000534,SUP003,Router,Japan,USA,1726,9601,7,26,0.8,0.53,Sea,5,16
SHP000535,SUP007,Printer,Vietnam,Germany,3380,9821,5,25,0.86,0.57,Sea,6,20
SHP000536,SUP002,Smartphone,India,Singapore,4086,9802,14,27,0.94,0.38,Road,4,12
SHP000537,SUP009,Laptop,China,Australia,2904,8668,10,18,0.9,0.1,Road,1,6
SHP000538,SUP010,Printer,China,Canada,4983,9051,19,37,0.82,0.95,Air,4,18
SHP000539,SUP010,Tablet,South Korea,Singapore,1319,4541,22,39,0.71,0.33,Sea,3,16
SHP000540,SUP001,SSD,USA,USA,4199,498,15,24,0.97,0.36,Sea,5,11
SHP000541,SUP006,Keyboard,South Korea,Australia,4353,6001,25,42,0.99,0.92,Air,5,16
SHP000542,SUP007,SSD,USA,India,4175,2603,28,50,0.78,0.73,Sea,6,19
SHP000543,SUP008,Monitor,Japan,Australia,4201,5606,16,36,0.92,0.98,Road,4,21
SHP000544,SUP010,Tablet,Germany,Singapore,2801,7474,3,15,0.76,0.48,Road,0,11
SHP000545,SUP009,Tablet,Taiwan,France,3302,3133,23,43,0.84,0.19,Rail,6,20
SHP000546,SUP002,Microchip,Vietnam,Canada,2904,7829,28,42,0.99,0.69,Road,3,16
SHP000547,SUP010,Tablet,Taiwan,UK,127,2099,12,31,0.75,0.68,Sea,7,17
SHP000548,SUP002,Tablet,USA,Canada,1806,1433,4,15,0.81,0.84,Road,0,10
SHP000549,SUP005,Mouse,India,France,2870,7213,26,34,0.77,0.06,Road,1,6
SHP000550,SUP005,Printer,Germany,USA,4116,680,27,36,0.77,0.37,Air,3,10
SHP000551,SUP006,Router,South Korea,UK,3454,9434,11,27,0.95,0.75,Air,4,13
SHP000552,SUP003,Tablet,India,USA,2727,6478,19,41,0.91,0.52,Sea,4,19
SHP000553,SUP008,Keyboard,Taiwan,Germany,2695,5331,8,23,0.71,0.2,Rail,3,13
SHP000554,SUP001,Keyboard,Germany,India,1149,7833,6,9,0.98,0.2,Air,0,2
SHP000555,SUP006,Monitor,China,France,1843,6236,15,27,0.73,0.26,Sea,1,11
SHP000556,SUP004,SSD,USA,UK,4320,2295,17,34,0.74,0.16,Air,5,18
SHP000557,SUP001,Monitor,USA,Canada,3997,7720,8,16,0.75,0.11,Road,1,9
SHP000558,SUP007,Printer,China,UK,2080,8811,7,14,0.88,0.34,Road,2,9
SHP000559,SUP009,Smartphone,India,UK,1493,6888,15,35,0.95,0.86,Road,6,21
SHP000560,SUP004,Keyboard,India,France,834,9798,14,28,0.72,0.07,Air,7,14
SHP000561,SUP004,Printer,Taiwan,Australia,4926,4016,30,35,0.93,0.12,Sea,1,7
SHP000562,SUP006,Microchip,Vietnam,Singapore,500,1781,7,18,0.92,0.04,Air,6,11
SHP000563,SUP003,Tablet,Germany,Canada,3340,1393,4,13,0.71,0.27,Sea,0,9
SHP000564,SUP006,Keyboard,Vietnam,USA,2883,9969,16,35,0.82,0.29,Air,6,16
SHP000565,SUP007,Mouse,Germany,UK,1452,6576,24,41,0.77,0.45,Sea,2,15
SHP000566,SUP010,Microchip,Taiwan,Canada,3467,4565,19,40,0.7,0.6,Air,5,19
SHP000567,SUP010,Headphones,India,India,3853,6117,12,23,0.73,0.13,Sea,3,9
SHP000568,SUP003,Printer,Japan,USA,3110,2138,18,27,0.96,0.52,Sea,0,8
SHP000569,SUP007,Smartphone,India,Singapore,2665,9791,9,29,0.91,0.95,Sea,4,20
SHP000570,SUP003,SSD,Germany,Canada,1037,8110,7,22,0.77,0.39,Air,7,17
SHP000571,SUP002,Mouse,Germany,Canada,2665,4541,8,25,0.97,0.12,Sea,7,14
SHP000572,SUP010,Mouse,USA,Canada,4102,360,30,48,0.72,0.39,Sea,3,17
SHP000573,SUP004,Microchip,Germany,UK,2015,7274,25,33,0.75,0.04,Road,3,6
